Leave-One-Out
TOP 54
                            feature               accuracy                ave_sse              precision                 recall
removed: literacy                                 0.7233796296296297     0.27662037037037035    0.6989010989010989     0.7571428571428571
removed: income_ag_livestock_last_year            0.7141203703703703     0.2858796296296296     0.6926503340757239     0.7404761904761905
removed: income_friends_family_last_year          0.7164351851851852     0.2835648148148148     0.6931567328918322     0.7476190476190476
removed: formal_savings                           0.7164351851851852     0.2835648148148148     0.6984126984126984     0.7333333333333333
removed: cash_property_savings                    0.7245370370370371     0.27546296296296297    0.703125               0.75
removed: has_investment                           0.7222222222222222     0.2777777777777778     0.6973684210526315     0.7571428571428571
removed: avg_shock_strength_last_year             0.7210648148148148     0.2789351851851852     0.7002237136465325     0.7452380952380953
removed: borrowed_for_daily_expenses_last_year    0.7245370370370371     0.27546296296296297    0.703125               0.75
removed: can_text                                 0.71875                0.28125                0.6936542669584245     0.7547619047619047
removed: active_bank_user                         0.7164351851851852     0.2835648148148148     0.7020785219399538     0.7238095238095238
removed: num_informal_institutions_last_year      0.7199074074074074     0.28009259259259256    0.7004504504504504     0.7404761904761905
removed: num_financial_activities_last_year       0.7222222222222222     0.2777777777777778     0.7064220183486238     0.7333333333333333


REMOVED: religion
BEST: Top 18 with accuracy 0.7291666666666666
TOP 16
                            feature               accuracy                ave_sse              precision                 recall
removed: country                                  0.6956018518518519     0.30439814814814814    0.6710239651416122     0.7333333333333333
removed: is_urban                                 0.6979166666666666     0.3020833333333333     0.6770601336302895     0.7238095238095238
removed: married                                  0.7256944444444444     0.2743055555555555     0.6984815618221258     0.7666666666666667
removed: education_level                          0.7164351851851852     0.2835648148148148     0.6898047722342733     0.7571428571428571
removed: literacy                                 0.7256944444444444     0.2743055555555555     0.6984815618221258     0.7666666666666667
removed: income_ag_livestock_last_year            0.7141203703703703     0.2858796296296296     0.6917960088691796     0.7428571428571429
removed: income_friends_family_last_year          0.7233796296296297     0.27662037037037035    0.6980306345733042     0.7595238095238095
removed: formal_savings                           0.71875                0.28125                0.698876404494382      0.7404761904761905
removed: cash_property_savings                    0.7314814814814815     0.2685185185185185     0.7088888888888889     0.7595238095238095
removed: has_investment                           0.7256944444444444     0.2743055555555555     0.701098901098901      0.7595238095238095
removed: avg_shock_strength_last_year             0.7291666666666666     0.2708333333333333     0.7075892857142857     0.7547619047619047
removed: borrowed_for_daily_expenses_last_year    0.7210648148148148     0.2789351851851852     0.6984478935698448     0.75
removed: can_text                                 0.7175925925925926     0.2824074074074074     0.6929824561403509     0.7523809523809524
removed: active_bank_user                         0.7175925925925926     0.2824074074074074     0.7027649769585254     0.7261904761904762
removed: num_informal_institutions_last_year      0.7268518518518519     0.27314814814814814    0.7053571428571429     0.7523809523809524
removed: num_financial_activities_last_year       0.7210648148148148     0.2789351851851852     0.7066974595842956     0.7285714285714285


REMOVED: cash_property_savings
BEST: Top 16 with accuracy 0.7314814814814815
TOP 15
                            feature               accuracy                ave_sse              precision                 recall
removed: country                                  0.6956018518518519     0.30439814814814814    0.6717724288840262     0.7309523809523809
removed: is_urban                                 0.6967592592592593     0.3032407407407407     0.6771300448430493     0.719047619047619
removed: married                                  0.7210648148148148     0.2789351851851852     0.6967032967032967     0.7547619047619047
removed: education_level                          0.7175925925925926     0.2824074074074074     0.691304347826087      0.7571428571428571
